congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
99,2,C000567,Thad,,Cochran,,12/7/1937,MS,5,1,1/3/1985,47.1
99,2,S001138,Steven,Douglas,Symms,,4/23/1938,ID,5,1,1/3/1985,46.7
99,2,H000456,Henry,John,Heinz,III,10/23/1938,PA,5,1,1/3/1985,46.2
99,2,C000598,William,Sebastian,Cohen,,8/28/1940,ME,5,1,1/3/1985,44.4
99,2,H000951,Gordon,John,Humphrey,,10/9/1940,NH,5,1,1/3/1985,44.2
99,2,P000513,Larry,Lee,Pressler,,3/29/1942,SD,5,1,1/3/1985,42.8
99,2,K000019,Robert,Walter,Kasten,Jr.,6/19/1942,WI,5,1,1/3/1985,42.5
99,2,G000365,Phil,,Gramm,,7/8/1942,TX,5,1,1/3/1985,42.5
99,2,T000367,Paul,Seward,Trible,Jr.,12/29/1946,VA,5,1,1/3/1985,38
99,2,Q000007,James,Danforth,Quayle,,2/4/1947,IN,5,1,1/3/1985,37.9
99,2,N000102,Don,,Nickles,,12/6/1948,OK,5,1,1/3/1985,36.1
100,2,T000254,J.,Strom,Thurmond,,12/5/1902,SC,5,1,1/6/1987,84.1
100,2,S000776,Robert,Theodore,Stafford,,8/8/1913,VT,5,1,1/6/1987,73.4
100,2,R000460,William,V.,Roth,Jr.,7/22/1921,DE,5,1,1/6/1987,65.5
100,2,H000463,Jesse,,Helms,,10/18/1921,NC,5,1,1/6/1987,65.2
100,2,H000343,Mark,Odom,Hatfield,,7/12/1922,OR,5,1,1/6/1987,64.5
100,2,C000269,John,Hubbard,Chafee,,10/22/1922,RI,5,1,1/6/1987,64.2
100,2,D000401,Robert,Joseph,Dole,,7/22/1923,KS,5,1,1/6/1987,63.5
100,2,S000888,Ted,F.,Stevens,,11/18/1923,AK,5,1,1/6/1987,63.1
100,2,M000346,James,Albertus,McClure,,12/27/1924,ID,5,1,1/6/1987,62
100,2,E000236,Daniel,Jackson,Evans,,10/16/1925,WA,5,1,1/6/1987,61.2
100,2,W000154,John,W.,Warner,,2/18/1927,VA,5,1,1/6/1987,59.9
100,2,H000439,Jacob,Chic,Hecht,,11/30/1928,NV,5,1,1/6/1987,58.1
100,2,S000709,Arlen,,Specter,,2/12/1930,PA,5,1,1/6/1987,56.9
100,2,R000497,Warren,Bruce,Rudman,,5/18/1930,NH,5,1,1/6/1987,56.6
100,2,B000647,Rudolph,Eli,Boschwitz,,11/7/1930,MN,5,1,1/6/1987,56.2
100,2,W000253,Lowell,Palmer,Weicker,Jr.,5/16/1931,CT,5,1,1/6/1987,55.6
100,2,S000429,Alan,Kooi,Simpson,,9/2/1931,WY,5,1,1/6/1987,55.3
100,2,L000504,Richard,G.,Lugar,,4/4/1932,IN,5,1,1/6/1987,54.8
100,2,D000407,Pete,V.,Domenici,,5/7/1932,NM,5,1,1/6/1987,54.7
100,2,K000017,Nancy,Landon,Kassebaum,,7/29/1932,KS,5,1,1/6/1987,54.4
100,2,P000009,Robert,William,Packwood,,9/11/1932,OR,5,1,1/6/1987,54.3
100,2,G000072,Edwin,Jacob,Garn,,10/12/1932,UT,5,1,1/6/1987,54.2
100,2,W000092,Malcolm,,Wallop,,2/27/1933,WY,5,1,1/6/1987,53.9
100,2,M001085,Frank,H.,Murkowski,,3/28/1933,AK,5,1,1/6/1987,53.8
100,2,W000607,Pete,,Wilson,,8/23/1933,CA,5,1,1/6/1987,53.4
100,2,G000386,Charles,E.,Grassley,,9/17/1933,IA,5,1,1/6/1987,53.3
100,2,H000338,Orrin,G.,Hatch,,3/22/1934,UT,5,1,1/6/1987,52.8
100,2,D000566,David,Ferdinand,Durenberger,,8/19/1934,MN,5,1,1/6/1987,52.4
100,2,M000303,John,S.,McCain,,8/29/1936,AZ,5,1,1/6/1987,50.4
100,2,D000030,John,Claggett,Danforth,,9/5/1936,MO,5,1,1/6/1987,50.3
100,2,A000219,William,Lester,Armstrong,,3/16/1937,CO,5,1,1/6/1987,49.8
100,2,D000018,Alfonse,Marcello,D'Amato,,8/1/1937,NY,5,1,1/6/1987,49.4
100,2,C000567,Thad,,Cochran,,12/7/1937,MS,5,1,1/6/1987,49.1
100,2,S001138,Steven,Douglas,Symms,,4/23/1938,ID,5,1,1/6/1987,48.7
100,2,H000456,Henry,John,Heinz,III,10/23/1938,PA,5,1,1/6/1987,48.2
100,2,C000598,William,Sebastian,Cohen,,8/28/1940,ME,5,1,1/6/1987,46.4
100,2,H000951,Gordon,John,Humphrey,,10/9/1940,NH,5,1,1/6/1987,46.2
100,2,M000355,Mitch,,McConnell,,2/20/1942,KY,5,1,1/6/1987,44.9
100,2,P000513,Larry,Lee,Pressler,,3/29/1942,SD,5,1,1/6/1987,44.8
100,2,K000019,Robert,Walter,Kasten,Jr.,6/19/1942,WI,5,1,1/6/1987,44.6
100,2,G000365,Phil,,Gramm,,7/8/1942,TX,5,1,1/6/1987,44.5
100,2,T000367,Paul,Seward,Trible,Jr.,12/29/1946,VA,5,1,1/6/1987,40
100,2,Q000007,James,Danforth,Quayle,,2/4/1947,IN,5,1,1/6/1987,39.9
100,2,N000102,Don,,Nickles,,12/6/1948,OK,5,1,1/6/1987,38.1
101,2,T000254,J.,Strom,Thurmond,,12/5/1902,SC,5,1,1/3/1989,86.1
101,2,R000460,William,V.,Roth,Jr.,7/22/1921,DE,5,1,1/3/1989,67.5
101,2,H000463,Jesse,,Helms,,10/18/1921,NC,5,1,1/3/1989,67.2
101,2,H000343,Mark,Odom,Hatfield,,7/12/1922,OR,5,1,1/3/1989,66.5
101,2,C000269,John,Hubbard,Chafee,,10/22/1922,RI,5,1,1/3/1989,66.2
101,2,D000401,Robert,Joseph,Dole,,7/22/1923,KS,5,1,1/3/1989,65.5
101,2,S000888,Ted,F.,Stevens,,11/18/1923,AK,5,1,1/3/1989,65.1
101,2,M000346,James,Albertus,McClure,,12/27/1924,ID,5,1,1/3/1989,64
101,2,W000154,John,W.,Warner,,2/18/1927,VA,5,1,1/3/1989,61.9
101,2,S000709,Arlen,,Specter,,2/12/1930,PA,5,1,1/3/1989,58.9
101,2,R000497,Warren,Bruce,Rudman,,5/18/1930,NH,5,1,1/3/1989,58.6
101,2,B000647,Rudolph,Eli,Boschwitz,,11/7/1930,MN,5,1,1/3/1989,58.2
101,2,S000429,Alan,Kooi,Simpson,,9/2/1931,WY,5,1,1/3/1989,57.3
101,2,L000504,Richard,G.,Lugar,,4/4/1932,IN,5,1,1/3/1989,56.8
101,2,D000407,Pete,V.,Domenici,,5/7/1932,NM,5,1,1/3/1989,56.7
101,2,K000017,Nancy,Landon,Kassebaum,,7/29/1932,KS,5,1,1/3/1989,56.4
101,2,P000009,Robert,William,Packwood,,9/11/1932,OR,5,1,1/3/1989,56.3
101,2,G000072,Edwin,Jacob,Garn,,10/12/1932,UT,5,1,1/3/1989,56.2
101,2,W000092,Malcolm,,Wallop,,2/27/1933,WY,5,1,1/3/1989,55.8
101,2,M001085,Frank,H.,Murkowski,,3/28/1933,AK,5,1,1/3/1989,55.8
101,2,W000607,Pete,,Wilson,,8/23/1933,CA,5,1,1/3/1989,55.4
101,2,G000386,Charles,E.,Grassley,,9/17/1933,IA,5,1,1/3/1989,55.3
101,2,H000338,Orrin,G.,Hatch,,3/22/1934,UT,5,1,1/3/1989,54.8
101,2,J000072,James,M.,Jeffords,,5/11/1934,VT,5,1,1/3/1989,54.7
101,2,D000566,David,Ferdinand,Durenberger,,8/19/1934,MN,5,1,1/3/1989,54.4
101,2,M000303,John,S.,McCain,,8/29/1936,AZ,5,1,1/3/1989,52.3
101,2,D000030,John,Claggett,Danforth,,9/5/1936,MO,5,1,1/3/1989,52.3
101,2,A000219,William,Lester,Armstrong,,3/16/1937,CO,5,1,1/3/1989,51.8
101,2,D000018,Alfonse,Marcello,D'Amato,,8/1/1937,NY,5,1,1/3/1989,51.4
101,2,C000567,Thad,,Cochran,,12/7/1937,MS,5,1,1/3/1989,51.1
101,2,S001138,Steven,Douglas,Symms,,4/23/1938,ID,5,1,1/3/1989,50.7
101,2,H000456,Henry,John,Heinz,III,10/23/1938,PA,5,1,1/3/1989,50.2
101,2,B000611,Christopher,S.,Bond,,3/6/1939,MO,5,1,1/3/1989,49.8
101,2,C000598,William,Sebastian,Cohen,,8/28/1940,ME,5,1,1/3/1989,48.4
101,2,H000951,Gordon,John,Humphrey,,10/9/1940,NH,5,1,1/3/1989,48.2
101,2,M000019,Connie,,Mack,III,10/29/1940,FL,5,1,1/3/1989,48.2
101,2,L000447,Trent,,Lott,,10/9/1941,MS,5,1,1/3/1989,47.2
101,2,M000355,Mitch,,McConnell,,2/20/1942,KY,5,1,1/3/1989,46.9
101,2,P000513,Larry,Lee,Pressler,,3/29/1942,SD,5,1,1/3/1989,46.8
101,2,K000019,Robert,Walter,Kasten,Jr.,6/19/1942,WI,5,1,1/3/1989,46.5
101,2,G000365,Phil,,Gramm,,7/8/1942,TX,5,1,1/3/1989,46.5
101,2,C000542,Daniel,Ray,Coats,,5/16/1943,IN,5,1,1/3/1989,45.6
101,2,N000102,Don,,Nickles,,12/6/1948,OK,5,1,1/3/1989,40.1
102,2,T000254,J.,Strom,Thurmond,,12/5/1902,SC,5,1,1/3/1991,88.1
102,2,R000460,William,V.,Roth,Jr.,7/22/1921,DE,5,1,1/3/1991,69.5
102,2,H000463,Jesse,,Helms,,10/18/1921,NC,5,1,1/3/1991,69.2
102,2,H000343,Mark,Odom,Hatfield,,7/12/1922,OR,5,1,1/3/1991,68.5
102,2,C000269,John,Hubbard,Chafee,,10/22/1922,RI,5,1,1/3/1991,68.2
102,2,D000401,Robert,Joseph,Dole,,7/22/1923,KS,5,1,1/3/1991,67.5
102,2,S000888,Ted,F.,Stevens,,11/18/1923,AK,5,1,1/3/1991,67.1
102,2,W000154,John,W.,Warner,,2/18/1927,VA,5,1,1/3/1991,63.9
102,2,G000333,T.,Slade,Gorton,,1/8/1928,WA,5,1,1/3/1991,63
102,2,S000709,Arlen,,Specter,,2/12/1930,PA,5,1,1/3/1991,60.9
102,2,R000497,Warren,Bruce,Rudman,,5/18/1930,NH,5,1,1/3/1991,60.6
102,2,S000429,Alan,Kooi,Simpson,,9/2/1931,WY,5,1,1/3/1991,59.3
102,2,L000504,Richard,G.,Lugar,,4/4/1932,IN,5,1,1/3/1991,58.7
102,2,D000407,Pete,V.,Domenici,,5/7/1932,NM,5,1,1/3/1991,58.7
102,2,K000017,Nancy,Landon,Kassebaum,,7/29/1932,KS,5,1,1/3/1991,58.4
102,2,P000009,Robert,William,Packwood,,9/11/1932,OR,5,1,1/3/1991,58.3
102,2,G000072,Edwin,Jacob,Garn,,10/12/1932,UT,5,1,1/3/1991,58.2
102,2,W000092,Malcolm,,Wallop,,2/27/1933,WY,5,1,1/3/1991,57.8
102,2,M001085,Frank,H.,Murkowski,,3/28/1933,AK,5,1,1/3/1991,57.8
102,2,G000386,Charles,E.,Grassley,,9/17/1933,IA,5,1,1/3/1991,57.3
102,2,H000338,Orrin,G.,Hatch,,3/22/1934,UT,5,1,1/3/1991,56.8
102,2,J000072,James,M.,Jeffords,,5/11/1934,VT,5,1,1/3/1991,56.6
102,2,D000566,David,Ferdinand,Durenberger,,8/19/1934,MN,5,1,1/3/1991,56.4
102,2,B001126,Conrad,,Burns,,1/25/1935,MT,5,1,1/3/1991,55.9
102,2,M000303,John,S.,McCain,,8/29/1936,AZ,5,1,1/3/1991,54.3
102,2,D000030,John,Claggett,Danforth,,9/5/1936,MO,5,1,1/3/1991,54.3
102,2,D000018,Alfonse,Marcello,D'Amato,,8/1/1937,NY,5,1,1/3/1991,53.4
102,2,C000567,Thad,,Cochran,,12/7/1937,MS,5,1,1/3/1991,53.1
102,2,S001138,Steven,Douglas,Symms,,4/23/1938,ID,5,1,1/3/1991,52.7
102,2,H000456,Henry,John,Heinz,III,10/23/1938,PA,5,1,1/3/1991,52.2
102,2,B000611,Christopher,S.,Bond,,3/6/1939,MO,5,1,1/3/1991,51.8
102,2,B000919,George,Hanks,Brown,,2/12/1940,CO,5,1,1/3/1991,50.9
102,2,C000598,William,Sebastian,Cohen,,8/28/1940,ME,5,1,1/3/1991,50.3
102,2,M000019,Connie,,Mack,III,10/29/1940,FL,5,1,1/3/1991,50.2
102,2,S000606,Robert,,Smith,,3/30/1941,NH,5,1,1/3/1991,49.8
102,2,L000447,Trent,,Lott,,10/9/1941,MS,5,1,1/3/1991,49.2
102,2,M000355,Mitch,,McConnell,,2/20/1942,KY,5,1,1/3/1991,48.9
102,2,P000513,Larry,Lee,Pressler,,3/29/1942,SD,5,1,1/3/1991,48.8
102,2,K000019,Robert,Walter,Kasten,Jr.,6/19/1942,WI,5,1,1/3/1991,48.5
102,2,G000365,Phil,,Gramm,,7/8/1942,TX,5,1,1/3/1991,48.5
102,2,C000542,Daniel,Ray,Coats,,5/16/1943,IN,5,1,1/3/1991,47.6
102,2,C000858,Larry,E.,Craig,,7/20/1945,ID,5,1,1/3/1991,45.5
102,2,N000102,Don,,Nickles,,12/6/1948,OK,5,1,1/3/1991,42.1
102,2,W000607,Pete,,Wilson,,8/22/1929,CA,5,1,1/3/1991,61.4
103,2,T000254,J.,Strom,Thurmond,,12/5/1902,SC,5,1,1/5/1993,90.1
103,2,R000460,William,V.,Roth,Jr.,7/22/1921,DE,5,1,1/5/1993,71.5
103,2,H000463,Jesse,,Helms,,10/18/1921,NC,5,1,1/5/1993,71.2
103,2,H000343,Mark,Odom,Hatfield,,7/12/1922,OR,5,1,1/5/1993,70.5
103,2,C000269,John,Hubbard,Chafee,,10/22/1922,RI,5,1,1/5/1993,70.2
103,2,D000401,Robert,Joseph,Dole,,7/22/1923,KS,5,1,1/5/1993,69.5
103,2,S000888,Ted,F.,Stevens,,11/18/1923,AK,5,1,1/5/1993,69.1
103,2,W000154,John,W.,Warner,,2/18/1927,VA,5,1,1/5/1993,65.9
103,2,G000333,T.,Slade,Gorton,,1/8/1928,WA,5,1,1/5/1993,65
103,2,S000709,Arlen,,Specter,,2/12/1930,PA,5,1,1/5/1993,62.9
103,2,S000429,Alan,Kooi,Simpson,,9/2/1931,WY,5,1,1/5/1993,61.3
103,2,L000504,Richard,G.,Lugar,,4/4/1932,IN,5,1,1/5/1993,60.8
103,2,D000407,Pete,V.,Domenici,,5/7/1932,NM,5,1,1/5/1993,60.7
103,2,K000017,Nancy,Landon,Kassebaum,,7/29/1932,KS,5,1,1/5/1993,60.4
103,2,P000009,Robert,William,Packwood,,9/11/1932,OR,5,1,1/5/1993,60.3
103,2,W000092,Malcolm,,Wallop,,2/27/1933,WY,5,1,1/5/1993,59.9
103,2,M001085,Frank,H.,Murkowski,,3/28/1933,AK,5,1,1/5/1993,59.8
103,2,G000386,Charles,E.,Grassley,,9/17/1933,IA,5,1,1/5/1993,59.3
103,2,H000338,Orrin,G.,Hatch,,3/22/1934,UT,5,1,1/5/1993,58.8
103,2,S000320,Richard,C.,Shelby,,5/6/1934,AL,5,1,1/5/1993,58.7
103,2,J000072,James,M.,Jeffords,,5/11/1934,VT,5,1,1/5/1993,58.7
103,2,D000566,David,Ferdinand,Durenberger,,8/19/1934,MN,5,1,1/5/1993,58.4
103,2,I000024,James,M.,Inhofe,,11/17/1934,OK,5,1,1/5/1993,58.1
103,2,B001126,Conrad,,Burns,,1/25/1935,MT,5,1,1/5/1993,57.9
103,2,M000303,John,S.,McCain,,8/29/1936,AZ,5,1,1/5/1993,56.4
103,2,D000030,John,Claggett,Danforth,,9/5/1936,MO,5,1,1/5/1993,56.3
103,2,D000018,Alfonse,Marcello,D'Amato,,8/1/1937,NY,5,1,1/5/1993,55.4
103,2,C000567,Thad,,Cochran,,12/7/1937,MS,5,1,1/5/1993,55.1
103,2,B000611,Christopher,S.,Bond,,3/6/1939,MO,5,1,1/5/1993,53.8
103,2,B000919,George,Hanks,Brown,,2/12/1940,CO,5,1,1/5/1993,52.9
103,2,C000598,William,Sebastian,Cohen,,8/28/1940,ME,5,1,1/5/1993,52.4
103,2,M000019,Connie,,Mack,III,10/29/1940,FL,5,1,1/5/1993,52.2
103,2,S000606,Robert,,Smith,,3/30/1941,NH,5,1,1/5/1993,51.8
103,2,L000447,Trent,,Lott,,10/9/1941,MS,5,1,1/5/1993,51.2
103,2,M000355,Mitch,,McConnell,,2/20/1942,KY,5,1,1/5/1993,50.9
103,2,P000513,Larry,Lee,Pressler,,3/29/1942,SD,5,1,1/5/1993,50.8
103,2,G000365,Phil,,Gramm,,7/8/1942,TX,5,1,1/5/1993,50.5
103,2,C000542,Daniel,Ray,Coats,,5/16/1943,IN,5,1,1/5/1993,49.6
103,2,C000858,Larry,E.,Craig,,7/20/1945,ID,5,1,1/5/1993,47.5
103,2,N000102,Don,,Nickles,,12/6/1948,OK,5,1,1/5/1993,44.1
104,2,T000254,J.,Strom,Thurmond,,12/5/1902,SC,5,1,1/4/1995,92.1
104,2,R000460,William,V.,Roth,Jr.,7/22/1921,DE,5,1,1/4/1995,73.5
104,2,H000463,Jesse,,Helms,,10/18/1921,NC,5,1,1/4/1995,73.2
104,2,H000343,Mark,Odom,Hatfield,,7/12/1922,OR,5,1,1/4/1995,72.5
104,2,C000269,John,Hubbard,Chafee,,10/22/1922,RI,5,1,1/4/1995,72.2
104,2,S000888,Ted,F.,Stevens,,11/18/1923,AK,5,1,1/4/1995,71.1
104,2,W000154,John,W.,Warner,,2/18/1927,VA,5,1,1/4/1995,67.9
104,2,G000333,T.,Slade,Gorton,,1/8/1928,WA,5,1,1/4/1995,67
104,2,F000437,Duncan,McLauchlin,Faircloth,,1/14/1928,NC,5,1,1/4/1995,67
104,2,S000709,Arlen,,Specter,,2/12/1930,PA,5,1,1/4/1995,64.9
104,2,S000429,Alan,Kooi,Simpson,,9/2/1931,WY,5,1,1/4/1995,63.3
104,2,L000504,Richard,G.,Lugar,,4/4/1932,IN,5,1,1/4/1995,62.8
104,2,D000407,Pete,V.,Domenici,,5/7/1932,NM,5,1,1/4/1995,62.7
104,2,K000017,Nancy,Landon,Kassebaum,,7/29/1932,KS,5,1,1/4/1995,62.4
104,2,T000162,Craig,,Thomas,,2/17/1933,WY,5,1,1/4/1995,61.9
104,2,M001085,Frank,H.,Murkowski,,3/28/1933,AK,5,1,1/4/1995,61.8
104,2,C000077,Ben,Nighthorse,Campbell,,4/13/1933,CO,5,1,1/4/1995,61.7
104,2,G000386,Charles,E.,Grassley,,9/17/1933,IA,5,1,1/4/1995,61.3
104,2,B000382,Robert,F.,Bennett,,9/18/1933,UT,5,1,1/4/1995,61.3
104,2,H000338,Orrin,G.,Hatch,,3/22/1934,UT,5,1,1/4/1995,60.8
104,2,S000320,Richard,C.,Shelby,,5/6/1934,AL,5,1,1/4/1995,60.7
104,2,J000072,James,M.,Jeffords,,5/11/1934,VT,5,1,1/4/1995,60.7
104,2,I000024,James,M.,Inhofe,,11/17/1934,OK,5,1,1/4/1995,60.1
104,2,B001126,Conrad,,Burns,,1/25/1935,MT,5,1,1/4/1995,59.9
104,2,M000303,John,S.,McCain,,8/29/1936,AZ,5,1,1/4/1995,58.3
104,2,D000018,Alfonse,Marcello,D'Amato,,8/1/1937,NY,5,1,1/4/1995,57.4
104,2,C000567,Thad,,Cochran,,12/7/1937,MS,5,1,1/4/1995,57.1
104,2,C000813,Paul,D.,Coverdell,,1/20/1939,GA,5,1,1/4/1995,56
104,2,B000611,Christopher,S.,Bond,,3/6/1939,MO,5,1,1/4/1995,55.8
104,2,B000919,George,Hanks,Brown,,2/12/1940,CO,5,1,1/4/1995,54.9
104,2,C000598,William,Sebastian,Cohen,,8/28/1940,ME,5,1,1/4/1995,54.4
104,2,M000019,Connie,,Mack,III,10/29/1940,FL,5,1,1/4/1995,54.2
104,2,S000606,Robert,,Smith,,3/30/1941,NH,5,1,1/4/1995,53.8
104,2,L000447,Trent,,Lott,,10/9/1941,MS,5,1,1/4/1995,53.2
104,2,M000355,Mitch,,McConnell,,2/20/1942,KY,5,1,1/4/1995,52.9
104,2,P000513,Larry,Lee,Pressler,,3/29/1942,SD,5,1,1/4/1995,52.8
104,2,K000352,Jon,,Kyl,,4/25/1942,AZ,5,1,1/4/1995,52.7
104,2,G000365,Phil,,Gramm,,7/8/1942,TX,5,1,1/4/1995,52.5
104,2,T000457,Fred,,Thompson,,8/19/1942,TN,5,1,1/4/1995,52.4
104,2,C000542,Daniel,Ray,Coats,,5/16/1943,IN,5,1,1/4/1995,51.6
104,2,H001016,Kay,Bailey,Hutchison,,7/22/1943,TX,5,1,1/4/1995,51.5
104,2,C000858,Larry,E.,Craig,,7/20/1945,ID,5,1,1/4/1995,49.5
104,2,G000445,Judd,A.,Gregg,,2/14/1947,NH,5,1,1/4/1995,47.9
104,2,S000663,Olympia,J.,Snowe,,2/21/1947,ME,5,1,1/4/1995,47.9
104,2,G000367,Rod,,Grams,,2/4/1948,MN,5,1,1/4/1995,46.9
104,2,N000102,Don,,Nickles,,12/6/1948,OK,5,1,1/4/1995,46.1
104,2,K000088,Dirk,,Kempthorne,,10/29/1951,ID,5,1,1/4/1995,43.2
104,2,S000059,Richard,J.,Santorum,,5/10/1958,PA,5,1,1/4/1995,36.7
104,2,D000401,Robert,Joseph,Dole,,7/21/1919,KS,5,1,1/4/1995,75.5
104,2,P000009,Robert,William,Packwood,,9/10/1928,OR,5,1,1/4/1995,66.3
105,2,T000254,J.,Strom,Thurmond,,12/5/1902,SC,5,1,1/7/1997,94.1
105,2,R000460,William,V.,Roth,Jr.,7/22/1921,DE,5,1,1/7/1997,75.5
105,2,H000463,Jesse,,Helms,,10/18/1921,NC,5,1,1/7/1997,75.2
105,2,C000269,John,Hubbard,Chafee,,10/22/1922,RI,5,1,1/7/1997,74.2
105,2,S000888,Ted,F.,Stevens,,11/18/1923,AK,5,1,1/7/1997,73.1
105,2,W000154,John,W.,Warner,,2/18/1927,VA,5,1,1/7/1997,69.9
105,2,G000333,T.,Slade,Gorton,,1/8/1928,WA,5,1,1/7/1997,69
105,2,F000437,Duncan,McLauchlin,Faircloth,,1/14/1928,NC,5,1,1/7/1997,69
105,2,S000709,Arlen,,Specter,,2/12/1930,PA,5,1,1/7/1997,66.9
105,2,L000504,Richard,G.,Lugar,,4/4/1932,IN,5,1,1/7/1997,64.8
105,2,D000407,Pete,V.,Domenici,,5/7/1932,NM,5,1,1/7/1997,64.7
105,2,T000162,Craig,,Thomas,,2/17/1933,WY,5,1,1/7/1997,63.9
105,2,M001085,Frank,H.,Murkowski,,3/28/1933,AK,5,1,1/7/1997,63.8
105,2,C000077,Ben,Nighthorse,Campbell,,4/13/1933,CO,5,1,1/7/1997,63.7
105,2,G000386,Charles,E.,Grassley,,9/17/1933,IA,5,1,1/7/1997,63.3
105,2,B000382,Robert,F.,Bennett,,9/18/1933,UT,5,1,1/7/1997,63.3
105,2,H000338,Orrin,G.,Hatch,,3/22/1934,UT,5,1,1/7/1997,62.8
105,2,S000320,Richard,C.,Shelby,,5/6/1934,AL,5,1,1/7/1997,62.7
105,2,J000072,James,M.,Jeffords,,5/11/1934,VT,5,1,1/7/1997,62.7
105,2,I000024,James,M.,Inhofe,,11/17/1934,OK,5,1,1/7/1997,62.1
105,2,B001126,Conrad,,Burns,,1/25/1935,MT,5,1,1/7/1997,62
105,2,R000307,Pat,,Roberts,,4/20/1936,KS,5,1,1/7/1997,60.7
105,2,M000303,John,S.,McCain,,8/29/1936,AZ,5,1,1/7/1997,60.4
105,2,D000018,Alfonse,Marcello,D'Amato,,8/1/1937,NY,5,1,1/7/1997,59.4
105,2,C000567,Thad,,Cochran,,12/7/1937,MS,5,1,1/7/1997,59.1
105,2,C000813,Paul,D.,Coverdell,,1/20/1939,GA,5,1,1/7/1997,58
105,2,B000611,Christopher,S.,Bond,,3/6/1939,MO,5,1,1/7/1997,57.8
105,2,M000019,Connie,,Mack,III,10/29/1940,FL,5,1,1/7/1997,56.2
105,2,S000606,Robert,,Smith,,3/30/1941,NH,5,1,1/7/1997,55.8
105,2,L000447,Trent,,Lott,,10/9/1941,MS,5,1,1/7/1997,55.2
105,2,M000355,Mitch,,McConnell,,2/20/1942,KY,5,1,1/7/1997,54.9
105,2,K000352,Jon,,Kyl,,4/25/1942,AZ,5,1,1/7/1997,54.7
105,2,A000356,John,,Ashcroft,,5/9/1942,MO,5,1,1/7/1997,54.7
105,2,G000365,Phil,,Gramm,,7/8/1942,TX,5,1,1/7/1997,54.5
105,2,T000457,Fred,,Thompson,,8/19/1942,TN,5,1,1/7/1997,54.4
105,2,C000542,Daniel,Ray,Coats,,5/16/1943,IN,5,1,1/7/1997,53.6
105,2,H001016,Kay,Bailey,Hutchison,,7/22/1943,TX,5,1,1/7/1997,53.5
105,2,A000109,Wayne,A.,Allard,,12/2/1943,CO,5,1,1/7/1997,53.1
105,2,C000858,Larry,E.,Craig,,7/20/1945,ID,5,1,1/7/1997,51.5
105,2,D000294,Michael,,DeWine,,1/5/1947,OH,5,1,1/7/1997,50
105,2,G000445,Judd,A.,Gregg,,2/14/1947,NH,5,1,1/7/1997,49.9
105,2,S000663,Olympia,J.,Snowe,,2/21/1947,ME,5,1,1/7/1997,49.9
105,2,G000367,Rod,,Grams,,2/4/1948,MN,5,1,1/7/1997,48.9
105,2,N000102,Don,,Nickles,,12/6/1948,OK,5,1,1/7/1997,48.1
105,2,H001015,Tim,,Hutchinson,,8/11/1949,AR,5,1,1/7/1997,47.4
105,2,K000088,Dirk,,Kempthorne,,10/29/1951,ID,5,1,1/7/1997,45.2
105,2,F000439,William,H.,Frist,,2/22/1952,TN,5,1,1/7/1997,44.9
105,2,A000355,Spencer,,Abraham,,6/12/1952,MI,5,1,1/7/1997,44.6
105,2,B000953,Samuel,D.,Brownback,,9/12/1956,KS,5,1,1/7/1997,40.3
105,2,S000059,Richard,J.,Santorum,,5/10/1958,PA,5,1,1/7/1997,38.7
106,2,T000254,J.,Strom,Thurmond,,12/5/1902,SC,5,1,1/6/1999,96.1
106,2,R000460,William,V.,Roth,Jr.,7/22/1921,DE,5,1,1/6/1999,77.5
106,2,H000463,Jesse,,Helms,,10/18/1921,NC,5,1,1/6/1999,77.2
106,2,S000888,Ted,F.,Stevens,,11/18/1923,AK,5,1,1/6/1999,75.1
106,2,W000154,John,W.,Warner,,2/18/1927,VA,5,1,1/6/1999,71.9
106,2,G000333,T.,Slade,Gorton,,1/8/1928,WA,5,1,1/6/1999,71
106,2,S000709,Arlen,,Specter,,2/12/1930,PA,5,1,1/6/1999,68.9
106,2,B001066,Jim,,Bunning,,10/23/1931,KY,5,1,1/6/1999,67.2
106,2,L000504,Richard,G.,Lugar,,4/4/1932,IN,5,1,1/6/1999,66.8
106,2,D000407,Pete,V.,Domenici,,5/7/1932,NM,5,1,1/6/1999,66.7
106,2,T000162,Craig,,Thomas,,2/17/1933,WY,5,1,1/6/1999,65.9
106,2,M001085,Frank,H.,Murkowski,,3/28/1933,AK,5,1,1/6/1999,65.8
106,2,C000077,Ben,Nighthorse,Campbell,,4/13/1933,CO,5,1,1/6/1999,65.7
106,2,G000386,Charles,E.,Grassley,,9/17/1933,IA,5,1,1/6/1999,65.3
106,2,B000382,Robert,F.,Bennett,,9/18/1933,UT,5,1,1/6/1999,65.3
106,2,H000338,Orrin,G.,Hatch,,3/22/1934,UT,5,1,1/6/1999,64.8
106,2,S000320,Richard,C.,Shelby,,5/6/1934,AL,5,1,1/6/1999,64.7
106,2,J000072,James,M.,Jeffords,,5/11/1934,VT,5,1,1/6/1999,64.7
106,2,I000024,James,M.,Inhofe,,11/17/1934,OK,5,1,1/6/1999,64.1
106,2,B001126,Conrad,,Burns,,1/25/1935,MT,5,1,1/6/1999,63.9
106,2,R000307,Pat,,Roberts,,4/20/1936,KS,5,1,1/6/1999,62.7
